5,2009,3,4,1,1,2,21500
17,2006,1,4,1,1,2,16500
20,2008,2,4,2,1,2,17000
12,2021,3,4,2,1,1,25990
5,2002,3,4,1,1,2,16500
19,2014,2,4,1,1,2,27800
10,2013,3,4,1,1,2,23800
26,2008,3,4,1,1,2,23800
12,2008,3,4,1,1,2,23000
30,2016,4,4,2,2,2,27375
29,2012,3,4,2,1,2,10020
2,2001,3,4,1,1,2,14900
2,2001,3,4,1,1,2,14900
12,2006,2,4,1,1,2,10500
2,2008,2,4,1,1,2,6500
23,2019,2,4,2,1,2,13000
2,1997,2,4,2,1,2,7500
2,2010,2,4,1,1,2,16900
19,2013,2,4,1,1,2,10200
2,2013,3,4,1,1,2,23500
2,2007,3,4,1,1,2,23500
2,2020,3,4,2,1,2,43500
2,2014,3,4,2,1,2,26000
13,2012,2,4,1,1,2,26000
19,2013,3,4,2,1,2,18200
26,2015,2,4,1,1,2,14800
20,2017,2,4,1,1,2,12000
20,2020,2,4,1,1,2,28000
2,2017,1,4,2,1,2,18300
2,2017,1,4,2,1,2,22000
4,2016,1,4,2,2,2,8000
4,2020,1,4,2,1,2,16300
13,2014,1,4,1,1,2,19300
13,2015,1,4,1,1,2,27000
8,2009,3,4,1,1,2,20000
8,2015,1,4,1,1,2,24650
8,2014,1,4,2,1,2,24000
26,2015,1,4,1,1,2,14800
26,2012,1,4,2,1,2,14500
10,2003,1,4,1,1,2,7500
2,2016,3,4,2,1,2,34000
12,2016,1,4,1,1,2,15800
12,2015,3,4,2,2,2,18500
12,2017,1,4,1,1,2,16500
12,2015,1,4,1,1,2,14500
23,2021,2,4,2,1,1,19900
28,2017,3,4,2,1,1,23900
28,2017,3,4,2,1,1,25900
